0 / 1500 epochTrain loss: 0.689299, acc: 0.545 Val loss: 0.695277, acc: 0.497--- 0.3209 seconds ---
1 / 1500 epochTrain loss: 0.676270, acc: 0.618 Val loss: 0.698307, acc: 0.493--- 0.3196 seconds ---
2 / 1500 epochTrain loss: 0.663922, acc: 0.637 Val loss: 0.703671, acc: 0.491--- 0.3098 seconds ---
3 / 1500 epochTrain loss: 0.652787, acc: 0.641 Val loss: 0.711475, acc: 0.484--- 0.3103 seconds ---
4 / 1500 epochTrain loss: 0.641387, acc: 0.640 Val loss: 0.724072, acc: 0.486--- 0.3110 seconds ---
5 / 1500 epochTrain loss: 0.632600, acc: 0.641 Val loss: 0.740855, acc: 0.491--- 0.3074 seconds ---
6 / 1500 epochTrain loss: 0.626295, acc: 0.638 Val loss: 0.761293, acc: 0.487--- 0.3102 seconds ---
7 / 1500 epochTrain loss: 0.621384, acc: 0.643 Val loss: 0.781203, acc: 0.485--- 0.3076 seconds ---
8 / 1500 epochTrain loss: 0.620463, acc: 0.647 Val loss: 0.798591, acc: 0.486--- 0.3112 seconds ---
9 / 1500 epochTrain loss: 0.620426, acc: 0.646 Val loss: 0.809749, acc: 0.482--- 0.3113 seconds ---
10 / 1500 epochTrain loss: 0.618446, acc: 0.652 Val loss: 0.815825, acc: 0.478--- 0.3090 seconds ---
11 / 1500 epochTrain loss: 0.616018, acc: 0.656 Val loss: 0.815419, acc: 0.477--- 0.3106 seconds ---
12 / 1500 epochTrain loss: 0.611021, acc: 0.658 Val loss: 0.810781, acc: 0.482--- 0.3088 seconds ---
13 / 1500 epochTrain loss: 0.606717, acc: 0.663 Val loss: 0.806614, acc: 0.491--- 0.3094 seconds ---
14 / 1500 epochTrain loss: 0.604648, acc: 0.668 Val loss: 0.801515, acc: 0.490--- 0.3091 seconds ---
15 / 1500 epochTrain loss: 0.602589, acc: 0.671 Val loss: 0.798401, acc: 0.485--- 0.3087 seconds ---
16 / 1500 epochTrain loss: 0.600133, acc: 0.676 Val loss: 0.797247, acc: 0.478--- 0.3091 seconds ---
17 / 1500 epochTrain loss: 0.598928, acc: 0.677 Val loss: 0.798469, acc: 0.482--- 0.3090 seconds ---
18 / 1500 epochTrain loss: 0.597931, acc: 0.675 Val loss: 0.800040, acc: 0.481--- 0.3089 seconds ---
19 / 1500 epochTrain loss: 0.597183, acc: 0.681 Val loss: 0.803719, acc: 0.474--- 0.3092 seconds ---
20 / 1500 epochTrain loss: 0.596856, acc: 0.682 Val loss: 0.808212, acc: 0.470--- 0.3089 seconds ---
21 / 1500 epochTrain loss: 0.597498, acc: 0.679 Val loss: 0.813267, acc: 0.464--- 0.3082 seconds ---
22 / 1500 epochTrain loss: 0.598879, acc: 0.679 Val loss: 0.817359, acc: 0.465--- 0.3085 seconds ---
23 / 1500 epochTrain loss: 0.594690, acc: 0.684 Val loss: 0.820238, acc: 0.470--- 0.3094 seconds ---
24 / 1500 epochTrain loss: 0.596339, acc: 0.682 Val loss: 0.822836, acc: 0.467--- 0.3093 seconds ---
25 / 1500 epochTrain loss: 0.593142, acc: 0.687 Val loss: 0.824074, acc: 0.469--- 0.3095 seconds ---
26 / 1500 epochTrain loss: 0.592511, acc: 0.687 Val loss: 0.826067, acc: 0.478--- 0.3081 seconds ---
27 / 1500 epochTrain loss: 0.591415, acc: 0.689 Val loss: 0.825004, acc: 0.477--- 0.3091 seconds ---
28 / 1500 epochTrain loss: 0.592445, acc: 0.684 Val loss: 0.825040, acc: 0.482--- 0.3089 seconds ---
29 / 1500 epochTrain loss: 0.592284, acc: 0.685 Val loss: 0.823139, acc: 0.478--- 0.3089 seconds ---
30 / 1500 epochTrain loss: 0.591996, acc: 0.687 Val loss: 0.820436, acc: 0.476--- 0.3092 seconds ---
31 / 1500 epochTrain loss: 0.591963, acc: 0.684 Val loss: 0.817867, acc: 0.482--- 0.3094 seconds ---
32 / 1500 epochTrain loss: 0.590726, acc: 0.687 Val loss: 0.814348, acc: 0.481--- 0.3092 seconds ---
33 / 1500 epochTrain loss: 0.591358, acc: 0.688 Val loss: 0.812684, acc: 0.477--- 0.3097 seconds ---
34 / 1500 epochTrain loss: 0.591180, acc: 0.688 Val loss: 0.811181, acc: 0.481--- 0.3089 seconds ---
35 / 1500 epochTrain loss: 0.589792, acc: 0.687 Val loss: 0.812042, acc: 0.475--- 0.3076 seconds ---
36 / 1500 epochTrain loss: 0.590514, acc: 0.690 Val loss: 0.813172, acc: 0.480--- 0.3091 seconds ---
37 / 1500 epochTrain loss: 0.590725, acc: 0.686 Val loss: 0.814880, acc: 0.480--- 0.3088 seconds ---
38 / 1500 epochTrain loss: 0.588988, acc: 0.689 Val loss: 0.817343, acc: 0.480--- 0.3090 seconds ---
39 / 1500 epochTrain loss: 0.589536, acc: 0.689 Val loss: 0.819602, acc: 0.483--- 0.3086 seconds ---
40 / 1500 epochTrain loss: 0.589804, acc: 0.688 Val loss: 0.821409, acc: 0.484--- 0.3101 seconds ---
41 / 1500 epochTrain loss: 0.588074, acc: 0.691 Val loss: 0.822915, acc: 0.481--- 0.3079 seconds ---
42 / 1500 epochTrain loss: 0.588047, acc: 0.687 Val loss: 0.824806, acc: 0.476--- 0.3178 seconds ---
43 / 1500 epochTrain loss: 0.588235, acc: 0.689 Val loss: 0.825889, acc: 0.481--- 0.3096 seconds ---
44 / 1500 epochTrain loss: 0.589245, acc: 0.690 Val loss: 0.826706, acc: 0.483--- 0.3099 seconds ---
45 / 1500 epochTrain loss: 0.589495, acc: 0.689 Val loss: 0.825344, acc: 0.480--- 0.3092 seconds ---
46 / 1500 epochTrain loss: 0.587990, acc: 0.689 Val loss: 0.823319, acc: 0.481--- 0.3094 seconds ---
47 / 1500 epochTrain loss: 0.587307, acc: 0.690 Val loss: 0.822150, acc: 0.477--- 0.3090 seconds ---
48 / 1500 epochTrain loss: 0.587518, acc: 0.691 Val loss: 0.822599, acc: 0.476--- 0.3084 seconds ---
49 / 1500 epochTrain loss: 0.587825, acc: 0.690 Val loss: 0.821619, acc: 0.474--- 0.3077 seconds ---
50 / 1500 epochTrain loss: 0.588026, acc: 0.692 Val loss: 0.820726, acc: 0.481--- 0.3095 seconds ---
51 / 1500 epochTrain loss: 0.587001, acc: 0.693 Val loss: 0.819957, acc: 0.478--- 0.3078 seconds ---
52 / 1500 epochTrain loss: 0.586611, acc: 0.694 Val loss: 0.819791, acc: 0.476--- 0.3096 seconds ---
53 / 1500 epochTrain loss: 0.586519, acc: 0.690 Val loss: 0.820560, acc: 0.475--- 0.3097 seconds ---
54 / 1500 epochTrain loss: 0.585707, acc: 0.689 Val loss: 0.820888, acc: 0.477--- 0.3091 seconds ---
55 / 1500 epochTrain loss: 0.586359, acc: 0.695 Val loss: 0.823540, acc: 0.475--- 0.3091 seconds ---
56 / 1500 epochTrain loss: 0.585774, acc: 0.693 Val loss: 0.825138, acc: 0.476--- 0.3088 seconds ---
57 / 1500 epochTrain loss: 0.584843, acc: 0.693 Val loss: 0.826301, acc: 0.480--- 0.3088 seconds ---
58 / 1500 epochTrain loss: 0.585835, acc: 0.691 Val loss: 0.826466, acc: 0.478--- 0.3092 seconds ---
59 / 1500 epochTrain loss: 0.586360, acc: 0.695 Val loss: 0.827185, acc: 0.475--- 0.3081 seconds ---
60 / 1500 epochTrain loss: 0.586842, acc: 0.691 Val loss: 0.826595, acc: 0.477--- 0.3085 seconds ---
61 / 1500 epochTrain loss: 0.584877, acc: 0.694 Val loss: 0.825800, acc: 0.476--- 0.3100 seconds ---
