0 / 1500 epochTrain loss: 1.396885, acc: 0.190 Val loss: 1.359924, acc: 0.395--- 0.2548 seconds ---
1 / 1500 epochTrain loss: 1.348410, acc: 0.410 Val loss: 1.328911, acc: 0.467--- 0.2508 seconds ---
2 / 1500 epochTrain loss: 1.302246, acc: 0.511 Val loss: 1.300750, acc: 0.466--- 0.2449 seconds ---
3 / 1500 epochTrain loss: 1.258396, acc: 0.523 Val loss: 1.277652, acc: 0.469--- 0.2422 seconds ---
4 / 1500 epochTrain loss: 1.219216, acc: 0.530 Val loss: 1.265734, acc: 0.467--- 0.2425 seconds ---
5 / 1500 epochTrain loss: 1.188455, acc: 0.529 Val loss: 1.269515, acc: 0.467--- 0.2429 seconds ---
6 / 1500 epochTrain loss: 1.172116, acc: 0.530 Val loss: 1.285622, acc: 0.464--- 0.2415 seconds ---
7 / 1500 epochTrain loss: 1.168120, acc: 0.533 Val loss: 1.302291, acc: 0.464--- 0.2409 seconds ---
8 / 1500 epochTrain loss: 1.167425, acc: 0.532 Val loss: 1.313153, acc: 0.465--- 0.2408 seconds ---
9 / 1500 epochTrain loss: 1.162023, acc: 0.533 Val loss: 1.313643, acc: 0.465--- 0.2423 seconds ---
10 / 1500 epochTrain loss: 1.150404, acc: 0.533 Val loss: 1.308093, acc: 0.464--- 0.2417 seconds ---
11 / 1500 epochTrain loss: 1.136347, acc: 0.536 Val loss: 1.298923, acc: 0.466--- 0.2415 seconds ---
12 / 1500 epochTrain loss: 1.125865, acc: 0.539 Val loss: 1.291789, acc: 0.470--- 0.2418 seconds ---
13 / 1500 epochTrain loss: 1.116897, acc: 0.541 Val loss: 1.286918, acc: 0.465--- 0.2425 seconds ---
14 / 1500 epochTrain loss: 1.111360, acc: 0.546 Val loss: 1.285180, acc: 0.464--- 0.2431 seconds ---
15 / 1500 epochTrain loss: 1.108907, acc: 0.553 Val loss: 1.286323, acc: 0.467--- 0.2455 seconds ---
16 / 1500 epochTrain loss: 1.105751, acc: 0.559 Val loss: 1.288011, acc: 0.468--- 0.2460 seconds ---
17 / 1500 epochTrain loss: 1.100838, acc: 0.566 Val loss: 1.290334, acc: 0.470--- 0.2488 seconds ---
18 / 1500 epochTrain loss: 1.095335, acc: 0.567 Val loss: 1.291923, acc: 0.471--- 0.2501 seconds ---
19 / 1500 epochTrain loss: 1.085696, acc: 0.572 Val loss: 1.295215, acc: 0.467--- 0.2483 seconds ---
20 / 1500 epochTrain loss: 1.077555, acc: 0.574 Val loss: 1.299759, acc: 0.467--- 0.2496 seconds ---
21 / 1500 epochTrain loss: 1.070602, acc: 0.574 Val loss: 1.307438, acc: 0.467--- 0.2485 seconds ---
22 / 1500 epochTrain loss: 1.065856, acc: 0.576 Val loss: 1.316469, acc: 0.467--- 0.2476 seconds ---
23 / 1500 epochTrain loss: 1.060774, acc: 0.576 Val loss: 1.324784, acc: 0.469--- 0.2479 seconds ---
24 / 1500 epochTrain loss: 1.056876, acc: 0.577 Val loss: 1.332408, acc: 0.468--- 0.2555 seconds ---
25 / 1500 epochTrain loss: 1.052317, acc: 0.581 Val loss: 1.335098, acc: 0.471--- 0.2578 seconds ---
26 / 1500 epochTrain loss: 1.050501, acc: 0.580 Val loss: 1.335385, acc: 0.469--- 0.2505 seconds ---
27 / 1500 epochTrain loss: 1.046932, acc: 0.583 Val loss: 1.336848, acc: 0.467--- 0.2619 seconds ---
