0 / 1500 epochTrain loss: 1.374829, acc: 0.520 Val loss: 1.171978, acc: 0.500--- 0.5263 seconds ---
1 / 1500 epochTrain loss: 1.284344, acc: 0.532 Val loss: 0.913119, acc: 0.529--- 0.4870 seconds ---
2 / 1500 epochTrain loss: 0.995417, acc: 0.581 Val loss: 0.659437, acc: 0.664--- 0.4996 seconds ---
3 / 1500 epochTrain loss: 0.693082, acc: 0.666 Val loss: 0.676361, acc: 0.673--- 0.5193 seconds ---
4 / 1500 epochTrain loss: 0.657603, acc: 0.693 Val loss: 0.741573, acc: 0.656--- 0.5250 seconds ---
5 / 1500 epochTrain loss: 0.700606, acc: 0.678 Val loss: 0.761042, acc: 0.656--- 0.5238 seconds ---
6 / 1500 epochTrain loss: 0.697288, acc: 0.685 Val loss: 0.734260, acc: 0.672--- 0.5221 seconds ---
7 / 1500 epochTrain loss: 0.651392, acc: 0.699 Val loss: 0.696011, acc: 0.687--- 0.5139 seconds ---
8 / 1500 epochTrain loss: 0.603501, acc: 0.719 Val loss: 0.663948, acc: 0.696--- 0.5150 seconds ---
9 / 1500 epochTrain loss: 0.573144, acc: 0.729 Val loss: 0.647126, acc: 0.697--- 0.5192 seconds ---
10 / 1500 epochTrain loss: 0.549270, acc: 0.739 Val loss: 0.638743, acc: 0.692--- 0.5173 seconds ---
11 / 1500 epochTrain loss: 0.541990, acc: 0.739 Val loss: 0.631584, acc: 0.692--- 0.5187 seconds ---
12 / 1500 epochTrain loss: 0.537043, acc: 0.734 Val loss: 0.627676, acc: 0.691--- 0.5146 seconds ---
13 / 1500 epochTrain loss: 0.533040, acc: 0.735 Val loss: 0.620965, acc: 0.693--- 0.5170 seconds ---
14 / 1500 epochTrain loss: 0.528732, acc: 0.737 Val loss: 0.616010, acc: 0.697--- 0.5145 seconds ---
15 / 1500 epochTrain loss: 0.524289, acc: 0.745 Val loss: 0.614579, acc: 0.706--- 0.5193 seconds ---
16 / 1500 epochTrain loss: 0.519615, acc: 0.749 Val loss: 0.614232, acc: 0.707--- 0.5158 seconds ---
17 / 1500 epochTrain loss: 0.517044, acc: 0.756 Val loss: 0.617629, acc: 0.712--- 0.5160 seconds ---
18 / 1500 epochTrain loss: 0.510609, acc: 0.762 Val loss: 0.623034, acc: 0.711--- 0.5117 seconds ---
19 / 1500 epochTrain loss: 0.506843, acc: 0.765 Val loss: 0.629592, acc: 0.715--- 0.5141 seconds ---
20 / 1500 epochTrain loss: 0.506738, acc: 0.767 Val loss: 0.637745, acc: 0.709--- 0.5125 seconds ---
21 / 1500 epochTrain loss: 0.506265, acc: 0.769 Val loss: 0.639647, acc: 0.709--- 0.5168 seconds ---
22 / 1500 epochTrain loss: 0.508241, acc: 0.766 Val loss: 0.639894, acc: 0.705--- 0.5178 seconds ---
23 / 1500 epochTrain loss: 0.505632, acc: 0.769 Val loss: 0.633103, acc: 0.711--- 0.5161 seconds ---
24 / 1500 epochTrain loss: 0.501501, acc: 0.768 Val loss: 0.627929, acc: 0.713--- 0.5152 seconds ---
25 / 1500 epochTrain loss: 0.500329, acc: 0.768 Val loss: 0.622343, acc: 0.713--- 0.5106 seconds ---
26 / 1500 epochTrain loss: 0.501363, acc: 0.769 Val loss: 0.618126, acc: 0.713--- 0.5114 seconds ---
27 / 1500 epochTrain loss: 0.498757, acc: 0.771 Val loss: 0.615438, acc: 0.713--- 0.5128 seconds ---
28 / 1500 epochTrain loss: 0.501872, acc: 0.771 Val loss: 0.613610, acc: 0.712--- 0.5131 seconds ---
29 / 1500 epochTrain loss: 0.500335, acc: 0.771 Val loss: 0.615881, acc: 0.714--- 0.5265 seconds ---
30 / 1500 epochTrain loss: 0.498976, acc: 0.770 Val loss: 0.616059, acc: 0.716--- 0.5153 seconds ---
31 / 1500 epochTrain loss: 0.499483, acc: 0.770 Val loss: 0.619575, acc: 0.717--- 0.5166 seconds ---
32 / 1500 epochTrain loss: 0.496961, acc: 0.770 Val loss: 0.621399, acc: 0.716--- 0.5139 seconds ---
33 / 1500 epochTrain loss: 0.495688, acc: 0.771 Val loss: 0.624028, acc: 0.716--- 0.5152 seconds ---
34 / 1500 epochTrain loss: 0.496630, acc: 0.772 Val loss: 0.624141, acc: 0.718--- 0.5080 seconds ---
35 / 1500 epochTrain loss: 0.496109, acc: 0.773 Val loss: 0.625687, acc: 0.716--- 0.5135 seconds ---
36 / 1500 epochTrain loss: 0.498120, acc: 0.771 Val loss: 0.625322, acc: 0.718--- 0.5141 seconds ---
37 / 1500 epochTrain loss: 0.496533, acc: 0.775 Val loss: 0.625294, acc: 0.718--- 0.5098 seconds ---
38 / 1500 epochTrain loss: 0.493814, acc: 0.777 Val loss: 0.624597, acc: 0.719--- 0.5135 seconds ---
39 / 1500 epochTrain loss: 0.493637, acc: 0.779 Val loss: 0.624860, acc: 0.720--- 0.5115 seconds ---
40 / 1500 epochTrain loss: 0.491881, acc: 0.780 Val loss: 0.627156, acc: 0.722--- 0.5112 seconds ---
41 / 1500 epochTrain loss: 0.493690, acc: 0.778 Val loss: 0.629733, acc: 0.723--- 0.5163 seconds ---
42 / 1500 epochTrain loss: 0.492887, acc: 0.781 Val loss: 0.630812, acc: 0.726--- 0.5154 seconds ---
43 / 1500 epochTrain loss: 0.495043, acc: 0.782 Val loss: 0.631935, acc: 0.728--- 0.5141 seconds ---
44 / 1500 epochTrain loss: 0.494479, acc: 0.781 Val loss: 0.632517, acc: 0.730--- 0.5112 seconds ---
45 / 1500 epochTrain loss: 0.492021, acc: 0.784 Val loss: 0.633843, acc: 0.728--- 0.5095 seconds ---
46 / 1500 epochTrain loss: 0.490761, acc: 0.783 Val loss: 0.633065, acc: 0.729--- 0.5122 seconds ---
47 / 1500 epochTrain loss: 0.491851, acc: 0.785 Val loss: 0.630759, acc: 0.730--- 0.5138 seconds ---
48 / 1500 epochTrain loss: 0.493565, acc: 0.783 Val loss: 0.628728, acc: 0.728--- 0.5120 seconds ---
49 / 1500 epochTrain loss: 0.493060, acc: 0.784 Val loss: 0.627900, acc: 0.728--- 0.5108 seconds ---
50 / 1500 epochTrain loss: 0.491749, acc: 0.782 Val loss: 0.628330, acc: 0.728--- 0.5094 seconds ---
51 / 1500 epochTrain loss: 0.491678, acc: 0.783 Val loss: 0.628085, acc: 0.729--- 0.5108 seconds ---
52 / 1500 epochTrain loss: 0.491509, acc: 0.783 Val loss: 0.629283, acc: 0.729--- 0.5107 seconds ---
53 / 1500 epochTrain loss: 0.491254, acc: 0.783 Val loss: 0.631756, acc: 0.727--- 0.5258 seconds ---
54 / 1500 epochTrain loss: 0.489932, acc: 0.784 Val loss: 0.632129, acc: 0.727--- 0.5113 seconds ---
55 / 1500 epochTrain loss: 0.489488, acc: 0.783 Val loss: 0.633447, acc: 0.725--- 0.5105 seconds ---
56 / 1500 epochTrain loss: 0.488194, acc: 0.784 Val loss: 0.633348, acc: 0.727--- 0.5173 seconds ---
57 / 1500 epochTrain loss: 0.489461, acc: 0.783 Val loss: 0.631395, acc: 0.724--- 0.5126 seconds ---
58 / 1500 epochTrain loss: 0.488092, acc: 0.782 Val loss: 0.631120, acc: 0.725--- 0.5115 seconds ---
59 / 1500 epochTrain loss: 0.489318, acc: 0.784 Val loss: 0.629705, acc: 0.728--- 0.5108 seconds ---
60 / 1500 epochTrain loss: 0.490324, acc: 0.784 Val loss: 0.629738, acc: 0.727--- 0.5092 seconds ---
61 / 1500 epochTrain loss: 0.488134, acc: 0.785 Val loss: 0.630698, acc: 0.727--- 0.5098 seconds ---
62 / 1500 epochTrain loss: 0.488762, acc: 0.783 Val loss: 0.632435, acc: 0.723--- 0.5112 seconds ---
63 / 1500 epochTrain loss: 0.487937, acc: 0.784 Val loss: 0.633014, acc: 0.724--- 0.5111 seconds ---
64 / 1500 epochTrain loss: 0.487487, acc: 0.784 Val loss: 0.633900, acc: 0.722--- 0.5111 seconds ---
65 / 1500 epochTrain loss: 0.487956, acc: 0.785 Val loss: 0.632975, acc: 0.725--- 0.5082 seconds ---
66 / 1500 epochTrain loss: 0.487562, acc: 0.783 Val loss: 0.634031, acc: 0.728--- 0.5105 seconds ---
67 / 1500 epochTrain loss: 0.485716, acc: 0.786 Val loss: 0.634397, acc: 0.726--- 0.5125 seconds ---
68 / 1500 epochTrain loss: 0.486754, acc: 0.784 Val loss: 0.633293, acc: 0.728--- 0.5100 seconds ---
69 / 1500 epochTrain loss: 0.488297, acc: 0.785 Val loss: 0.633735, acc: 0.729--- 0.5114 seconds ---
70 / 1500 epochTrain loss: 0.485250, acc: 0.786 Val loss: 0.634733, acc: 0.727--- 0.5081 seconds ---
71 / 1500 epochTrain loss: 0.486989, acc: 0.786 Val loss: 0.636799, acc: 0.728--- 0.5160 seconds ---
72 / 1500 epochTrain loss: 0.485332, acc: 0.786 Val loss: 0.638190, acc: 0.728--- 0.5080 seconds ---
73 / 1500 epochTrain loss: 0.485161, acc: 0.786 Val loss: 0.639554, acc: 0.728--- 0.5136 seconds ---
74 / 1500 epochTrain loss: 0.485742, acc: 0.785 Val loss: 0.640819, acc: 0.731--- 0.5070 seconds ---
75 / 1500 epochTrain loss: 0.484406, acc: 0.787 Val loss: 0.640029, acc: 0.729--- 0.5150 seconds ---
76 / 1500 epochTrain loss: 0.485634, acc: 0.787 Val loss: 0.637498, acc: 0.727--- 0.5112 seconds ---
77 / 1500 epochTrain loss: 0.484515, acc: 0.786 Val loss: 0.635509, acc: 0.727--- 0.5118 seconds ---
78 / 1500 epochTrain loss: 0.484703, acc: 0.785 Val loss: 0.633526, acc: 0.727--- 0.5240 seconds ---
79 / 1500 epochTrain loss: 0.484868, acc: 0.786 Val loss: 0.633835, acc: 0.727--- 0.5144 seconds ---
80 / 1500 epochTrain loss: 0.484066, acc: 0.786 Val loss: 0.634641, acc: 0.725--- 0.5087 seconds ---
81 / 1500 epochTrain loss: 0.482997, acc: 0.787 Val loss: 0.635234, acc: 0.723--- 0.5142 seconds ---
82 / 1500 epochTrain loss: 0.482812, acc: 0.786 Val loss: 0.635600, acc: 0.724--- 0.5102 seconds ---
83 / 1500 epochTrain loss: 0.484366, acc: 0.785 Val loss: 0.636517, acc: 0.723--- 0.5131 seconds ---
84 / 1500 epochTrain loss: 0.482146, acc: 0.788 Val loss: 0.638089, acc: 0.725--- 0.5098 seconds ---
85 / 1500 epochTrain loss: 0.483306, acc: 0.786 Val loss: 0.638850, acc: 0.727--- 0.5149 seconds ---
86 / 1500 epochTrain loss: 0.483034, acc: 0.788 Val loss: 0.640244, acc: 0.727--- 0.5076 seconds ---
87 / 1500 epochTrain loss: 0.482861, acc: 0.786 Val loss: 0.642626, acc: 0.727--- 0.5140 seconds ---
88 / 1500 epochTrain loss: 0.483506, acc: 0.787 Val loss: 0.640896, acc: 0.728--- 0.5149 seconds ---
89 / 1500 epochTrain loss: 0.483953, acc: 0.787 Val loss: 0.639754, acc: 0.731--- 0.5119 seconds ---
90 / 1500 epochTrain loss: 0.482324, acc: 0.788 Val loss: 0.639761, acc: 0.731--- 0.5120 seconds ---
