0 / 1500 epochTrain loss: 2.003588, acc: 0.175 Val loss: 1.609824, acc: 0.297--- 0.4054 seconds ---
1 / 1500 epochTrain loss: 1.665504, acc: 0.279 Val loss: 1.633857, acc: 0.325--- 0.3743 seconds ---
2 / 1500 epochTrain loss: 1.599655, acc: 0.346 Val loss: 1.618492, acc: 0.326--- 0.3555 seconds ---
3 / 1500 epochTrain loss: 1.533546, acc: 0.358 Val loss: 1.595237, acc: 0.331--- 0.3564 seconds ---
4 / 1500 epochTrain loss: 1.465213, acc: 0.369 Val loss: 1.592820, acc: 0.304--- 0.3707 seconds ---
5 / 1500 epochTrain loss: 1.436745, acc: 0.375 Val loss: 1.599483, acc: 0.294--- 0.3776 seconds ---
6 / 1500 epochTrain loss: 1.419393, acc: 0.381 Val loss: 1.604811, acc: 0.288--- 0.3809 seconds ---
7 / 1500 epochTrain loss: 1.408564, acc: 0.384 Val loss: 1.606707, acc: 0.293--- 0.3815 seconds ---
8 / 1500 epochTrain loss: 1.401333, acc: 0.390 Val loss: 1.609054, acc: 0.299--- 0.3805 seconds ---
9 / 1500 epochTrain loss: 1.385338, acc: 0.399 Val loss: 1.610177, acc: 0.307--- 0.3790 seconds ---
10 / 1500 epochTrain loss: 1.374978, acc: 0.404 Val loss: 1.615350, acc: 0.319--- 0.3766 seconds ---
11 / 1500 epochTrain loss: 1.365938, acc: 0.411 Val loss: 1.622025, acc: 0.324--- 0.3782 seconds ---
12 / 1500 epochTrain loss: 1.362589, acc: 0.413 Val loss: 1.627351, acc: 0.327--- 0.3717 seconds ---
13 / 1500 epochTrain loss: 1.357682, acc: 0.409 Val loss: 1.627746, acc: 0.326--- 0.3713 seconds ---
14 / 1500 epochTrain loss: 1.349017, acc: 0.421 Val loss: 1.623534, acc: 0.318--- 0.3693 seconds ---
15 / 1500 epochTrain loss: 1.344759, acc: 0.421 Val loss: 1.624036, acc: 0.313--- 0.3713 seconds ---
16 / 1500 epochTrain loss: 1.341430, acc: 0.424 Val loss: 1.628187, acc: 0.309--- 0.3728 seconds ---
17 / 1500 epochTrain loss: 1.336321, acc: 0.427 Val loss: 1.632228, acc: 0.303--- 0.3732 seconds ---
18 / 1500 epochTrain loss: 1.334043, acc: 0.427 Val loss: 1.638539, acc: 0.306--- 0.3760 seconds ---
19 / 1500 epochTrain loss: 1.331879, acc: 0.426 Val loss: 1.647851, acc: 0.309--- 0.3773 seconds ---
20 / 1500 epochTrain loss: 1.328771, acc: 0.427 Val loss: 1.655848, acc: 0.309--- 0.3758 seconds ---
21 / 1500 epochTrain loss: 1.324465, acc: 0.428 Val loss: 1.666669, acc: 0.311--- 0.3769 seconds ---
22 / 1500 epochTrain loss: 1.321531, acc: 0.429 Val loss: 1.677167, acc: 0.318--- 0.3760 seconds ---
23 / 1500 epochTrain loss: 1.316438, acc: 0.431 Val loss: 1.684549, acc: 0.322--- 0.3737 seconds ---
24 / 1500 epochTrain loss: 1.315499, acc: 0.429 Val loss: 1.689436, acc: 0.318--- 0.3762 seconds ---
25 / 1500 epochTrain loss: 1.312711, acc: 0.432 Val loss: 1.694415, acc: 0.316--- 0.3728 seconds ---
26 / 1500 epochTrain loss: 1.312697, acc: 0.429 Val loss: 1.696756, acc: 0.315--- 0.3741 seconds ---
27 / 1500 epochTrain loss: 1.310212, acc: 0.431 Val loss: 1.697508, acc: 0.314--- 0.3747 seconds ---
28 / 1500 epochTrain loss: 1.305690, acc: 0.433 Val loss: 1.697355, acc: 0.309--- 0.3746 seconds ---
29 / 1500 epochTrain loss: 1.304355, acc: 0.432 Val loss: 1.700720, acc: 0.313--- 0.3749 seconds ---
30 / 1500 epochTrain loss: 1.301587, acc: 0.435 Val loss: 1.704109, acc: 0.315--- 0.3754 seconds ---
31 / 1500 epochTrain loss: 1.298251, acc: 0.435 Val loss: 1.707297, acc: 0.315--- 0.3760 seconds ---
32 / 1500 epochTrain loss: 1.299063, acc: 0.435 Val loss: 1.711044, acc: 0.322--- 0.3739 seconds ---
33 / 1500 epochTrain loss: 1.296078, acc: 0.435 Val loss: 1.716438, acc: 0.324--- 0.3748 seconds ---
34 / 1500 epochTrain loss: 1.294058, acc: 0.435 Val loss: 1.720815, acc: 0.326--- 0.3731 seconds ---
35 / 1500 epochTrain loss: 1.290559, acc: 0.439 Val loss: 1.727056, acc: 0.320--- 0.3761 seconds ---
36 / 1500 epochTrain loss: 1.286922, acc: 0.439 Val loss: 1.730797, acc: 0.323--- 0.3757 seconds ---
37 / 1500 epochTrain loss: 1.286647, acc: 0.439 Val loss: 1.738575, acc: 0.321--- 0.3757 seconds ---
38 / 1500 epochTrain loss: 1.289059, acc: 0.437 Val loss: 1.738423, acc: 0.325--- 0.3752 seconds ---
39 / 1500 epochTrain loss: 1.285131, acc: 0.433 Val loss: 1.739927, acc: 0.320--- 0.3733 seconds ---
40 / 1500 epochTrain loss: 1.281572, acc: 0.440 Val loss: 1.739259, acc: 0.321--- 0.3751 seconds ---
41 / 1500 epochTrain loss: 1.285036, acc: 0.440 Val loss: 1.741153, acc: 0.317--- 0.3755 seconds ---
42 / 1500 epochTrain loss: 1.282497, acc: 0.437 Val loss: 1.741420, acc: 0.313--- 0.3731 seconds ---
43 / 1500 epochTrain loss: 1.280184, acc: 0.434 Val loss: 1.741254, acc: 0.322--- 0.3746 seconds ---
44 / 1500 epochTrain loss: 1.279475, acc: 0.441 Val loss: 1.742357, acc: 0.322--- 0.3724 seconds ---
45 / 1500 epochTrain loss: 1.279476, acc: 0.434 Val loss: 1.743742, acc: 0.312--- 0.3825 seconds ---
46 / 1500 epochTrain loss: 1.274908, acc: 0.436 Val loss: 1.747802, acc: 0.314--- 0.3742 seconds ---
47 / 1500 epochTrain loss: 1.274556, acc: 0.441 Val loss: 1.755302, acc: 0.310--- 0.3734 seconds ---
48 / 1500 epochTrain loss: 1.274370, acc: 0.444 Val loss: 1.760047, acc: 0.310--- 0.3766 seconds ---
49 / 1500 epochTrain loss: 1.272277, acc: 0.442 Val loss: 1.763705, acc: 0.313--- 0.3769 seconds ---
50 / 1500 epochTrain loss: 1.273236, acc: 0.441 Val loss: 1.769576, acc: 0.310--- 0.3780 seconds ---
51 / 1500 epochTrain loss: 1.271194, acc: 0.440 Val loss: 1.770049, acc: 0.315--- 0.3742 seconds ---
52 / 1500 epochTrain loss: 1.270489, acc: 0.441 Val loss: 1.769574, acc: 0.313--- 0.3741 seconds ---
53 / 1500 epochTrain loss: 1.267190, acc: 0.443 Val loss: 1.772134, acc: 0.315--- 0.3757 seconds ---
54 / 1500 epochTrain loss: 1.265105, acc: 0.446 Val loss: 1.769820, acc: 0.312--- 0.3733 seconds ---
55 / 1500 epochTrain loss: 1.265196, acc: 0.443 Val loss: 1.769960, acc: 0.314--- 0.3756 seconds ---
56 / 1500 epochTrain loss: 1.263992, acc: 0.446 Val loss: 1.771857, acc: 0.312--- 0.3757 seconds ---
57 / 1500 epochTrain loss: 1.264103, acc: 0.449 Val loss: 1.775248, acc: 0.315--- 0.3764 seconds ---
58 / 1500 epochTrain loss: 1.259352, acc: 0.450 Val loss: 1.780558, acc: 0.320--- 0.3772 seconds ---
59 / 1500 epochTrain loss: 1.260968, acc: 0.450 Val loss: 1.782529, acc: 0.319--- 0.3736 seconds ---
60 / 1500 epochTrain loss: 1.260301, acc: 0.447 Val loss: 1.785433, acc: 0.320--- 0.3757 seconds ---
61 / 1500 epochTrain loss: 1.258517, acc: 0.451 Val loss: 1.792000, acc: 0.323--- 0.3767 seconds ---
