0 / 1500 epochTrain loss: 1.783174, acc: 0.297 Val loss: 1.621558, acc: 0.248--- 0.3949 seconds ---
1 / 1500 epochTrain loss: 1.679467, acc: 0.272 Val loss: 1.552158, acc: 0.299--- 0.3615 seconds ---
2 / 1500 epochTrain loss: 1.529142, acc: 0.334 Val loss: 1.537213, acc: 0.339--- 0.3641 seconds ---
3 / 1500 epochTrain loss: 1.447075, acc: 0.383 Val loss: 1.564889, acc: 0.351--- 0.3626 seconds ---
4 / 1500 epochTrain loss: 1.418955, acc: 0.400 Val loss: 1.572975, acc: 0.348--- 0.3569 seconds ---
5 / 1500 epochTrain loss: 1.397094, acc: 0.406 Val loss: 1.562757, acc: 0.353--- 0.3574 seconds ---
6 / 1500 epochTrain loss: 1.374046, acc: 0.418 Val loss: 1.558326, acc: 0.344--- 0.3629 seconds ---
7 / 1500 epochTrain loss: 1.357306, acc: 0.426 Val loss: 1.556554, acc: 0.344--- 0.3636 seconds ---
8 / 1500 epochTrain loss: 1.347453, acc: 0.429 Val loss: 1.553768, acc: 0.345--- 0.3643 seconds ---
9 / 1500 epochTrain loss: 1.336914, acc: 0.432 Val loss: 1.552508, acc: 0.350--- 0.3660 seconds ---
10 / 1500 epochTrain loss: 1.327692, acc: 0.439 Val loss: 1.555062, acc: 0.352--- 0.3692 seconds ---
11 / 1500 epochTrain loss: 1.321220, acc: 0.437 Val loss: 1.555876, acc: 0.342--- 0.3634 seconds ---
12 / 1500 epochTrain loss: 1.312049, acc: 0.440 Val loss: 1.554951, acc: 0.351--- 0.3680 seconds ---
13 / 1500 epochTrain loss: 1.305481, acc: 0.444 Val loss: 1.562175, acc: 0.343--- 0.3675 seconds ---
14 / 1500 epochTrain loss: 1.301111, acc: 0.444 Val loss: 1.566634, acc: 0.346--- 0.3659 seconds ---
15 / 1500 epochTrain loss: 1.294211, acc: 0.446 Val loss: 1.575980, acc: 0.346--- 0.3675 seconds ---
16 / 1500 epochTrain loss: 1.290684, acc: 0.448 Val loss: 1.578297, acc: 0.347--- 0.3669 seconds ---
17 / 1500 epochTrain loss: 1.283705, acc: 0.445 Val loss: 1.580970, acc: 0.341--- 0.3695 seconds ---
18 / 1500 epochTrain loss: 1.280581, acc: 0.450 Val loss: 1.589754, acc: 0.341--- 0.3696 seconds ---
19 / 1500 epochTrain loss: 1.276686, acc: 0.451 Val loss: 1.597986, acc: 0.348--- 0.3699 seconds ---
20 / 1500 epochTrain loss: 1.270741, acc: 0.454 Val loss: 1.607313, acc: 0.350--- 0.3673 seconds ---
