0 / 1500 epochTrain loss: 0.716284, acc: 0.439 Val loss: 0.683138, acc: 0.564--- 2.6287 seconds ---
1 / 1500 epochTrain loss: 0.681234, acc: 0.571 Val loss: 0.664485, acc: 0.654--- 0.4897 seconds ---
2 / 1500 epochTrain loss: 0.653594, acc: 0.675 Val loss: 0.649304, acc: 0.682--- 0.4800 seconds ---
3 / 1500 epochTrain loss: 0.632362, acc: 0.709 Val loss: 0.636455, acc: 0.683--- 0.4763 seconds ---
4 / 1500 epochTrain loss: 0.611869, acc: 0.723 Val loss: 0.626090, acc: 0.684--- 0.4739 seconds ---
5 / 1500 epochTrain loss: 0.595912, acc: 0.719 Val loss: 0.618224, acc: 0.685--- 0.4757 seconds ---
6 / 1500 epochTrain loss: 0.580260, acc: 0.722 Val loss: 0.614494, acc: 0.687--- 0.4763 seconds ---
7 / 1500 epochTrain loss: 0.568390, acc: 0.725 Val loss: 0.615090, acc: 0.688--- 0.4765 seconds ---
8 / 1500 epochTrain loss: 0.563420, acc: 0.725 Val loss: 0.617553, acc: 0.687--- 0.4726 seconds ---
9 / 1500 epochTrain loss: 0.559925, acc: 0.728 Val loss: 0.622177, acc: 0.689--- 0.4833 seconds ---
10 / 1500 epochTrain loss: 0.559121, acc: 0.731 Val loss: 0.626658, acc: 0.683--- 0.4732 seconds ---
11 / 1500 epochTrain loss: 0.556517, acc: 0.732 Val loss: 0.629407, acc: 0.685--- 0.4748 seconds ---
12 / 1500 epochTrain loss: 0.553453, acc: 0.735 Val loss: 0.629761, acc: 0.696--- 0.4745 seconds ---
13 / 1500 epochTrain loss: 0.552049, acc: 0.735 Val loss: 0.627668, acc: 0.694--- 0.4735 seconds ---
14 / 1500 epochTrain loss: 0.549154, acc: 0.731 Val loss: 0.622750, acc: 0.696--- 0.4803 seconds ---
15 / 1500 epochTrain loss: 0.546428, acc: 0.729 Val loss: 0.617571, acc: 0.695--- 0.4788 seconds ---
16 / 1500 epochTrain loss: 0.541217, acc: 0.728 Val loss: 0.613046, acc: 0.693--- 0.4740 seconds ---
