0 / 1500 epochTrain loss: 0.903722, acc: 0.473 Val loss: 0.781366, acc: 0.497--- 0.3338 seconds ---
1 / 1500 epochTrain loss: 0.761324, acc: 0.562 Val loss: 0.823472, acc: 0.494--- 0.3066 seconds ---
2 / 1500 epochTrain loss: 0.660456, acc: 0.645 Val loss: 0.890538, acc: 0.500--- 0.3081 seconds ---
3 / 1500 epochTrain loss: 0.625057, acc: 0.678 Val loss: 0.952696, acc: 0.503--- 0.3088 seconds ---
4 / 1500 epochTrain loss: 0.626457, acc: 0.688 Val loss: 0.968174, acc: 0.495--- 0.3089 seconds ---
5 / 1500 epochTrain loss: 0.610702, acc: 0.697 Val loss: 0.953090, acc: 0.485--- 0.3071 seconds ---
6 / 1500 epochTrain loss: 0.583221, acc: 0.712 Val loss: 0.938006, acc: 0.494--- 0.3073 seconds ---
7 / 1500 epochTrain loss: 0.566564, acc: 0.718 Val loss: 0.929902, acc: 0.495--- 0.3078 seconds ---
8 / 1500 epochTrain loss: 0.561084, acc: 0.724 Val loss: 0.915360, acc: 0.494--- 0.3089 seconds ---
9 / 1500 epochTrain loss: 0.558401, acc: 0.718 Val loss: 0.895343, acc: 0.486--- 0.3090 seconds ---
10 / 1500 epochTrain loss: 0.556729, acc: 0.723 Val loss: 0.877919, acc: 0.495--- 0.3061 seconds ---
11 / 1500 epochTrain loss: 0.550430, acc: 0.724 Val loss: 0.868225, acc: 0.508--- 0.3059 seconds ---
12 / 1500 epochTrain loss: 0.550219, acc: 0.722 Val loss: 0.867885, acc: 0.505--- 0.3081 seconds ---
13 / 1500 epochTrain loss: 0.549039, acc: 0.727 Val loss: 0.868576, acc: 0.503--- 0.3058 seconds ---
14 / 1500 epochTrain loss: 0.545497, acc: 0.730 Val loss: 0.875529, acc: 0.505--- 0.3049 seconds ---
15 / 1500 epochTrain loss: 0.538527, acc: 0.735 Val loss: 0.892772, acc: 0.500--- 0.3051 seconds ---
16 / 1500 epochTrain loss: 0.539445, acc: 0.734 Val loss: 0.913401, acc: 0.495--- 0.3051 seconds ---
17 / 1500 epochTrain loss: 0.531897, acc: 0.736 Val loss: 0.934403, acc: 0.492--- 0.3054 seconds ---
18 / 1500 epochTrain loss: 0.536800, acc: 0.736 Val loss: 0.950181, acc: 0.492--- 0.3089 seconds ---
19 / 1500 epochTrain loss: 0.535942, acc: 0.734 Val loss: 0.958535, acc: 0.492--- 0.3087 seconds ---
20 / 1500 epochTrain loss: 0.533079, acc: 0.738 Val loss: 0.967181, acc: 0.498--- 0.3068 seconds ---
21 / 1500 epochTrain loss: 0.528478, acc: 0.735 Val loss: 0.967740, acc: 0.505--- 0.3057 seconds ---
