0 / 1500 epochTrain loss: 1.411208, acc: 0.239 Val loss: 1.348820, acc: 0.348--- 0.2524 seconds ---
1 / 1500 epochTrain loss: 1.339500, acc: 0.339 Val loss: 1.319213, acc: 0.353--- 0.2344 seconds ---
2 / 1500 epochTrain loss: 1.289086, acc: 0.388 Val loss: 1.301749, acc: 0.412--- 0.2355 seconds ---
3 / 1500 epochTrain loss: 1.251101, acc: 0.439 Val loss: 1.296885, acc: 0.449--- 0.2403 seconds ---
4 / 1500 epochTrain loss: 1.223465, acc: 0.488 Val loss: 1.302522, acc: 0.454--- 0.2434 seconds ---
5 / 1500 epochTrain loss: 1.205303, acc: 0.511 Val loss: 1.313009, acc: 0.452--- 0.2426 seconds ---
6 / 1500 epochTrain loss: 1.191709, acc: 0.523 Val loss: 1.317848, acc: 0.453--- 0.2418 seconds ---
7 / 1500 epochTrain loss: 1.179144, acc: 0.522 Val loss: 1.314335, acc: 0.448--- 0.2408 seconds ---
8 / 1500 epochTrain loss: 1.159470, acc: 0.525 Val loss: 1.303824, acc: 0.457--- 0.2400 seconds ---
9 / 1500 epochTrain loss: 1.140944, acc: 0.531 Val loss: 1.290430, acc: 0.458--- 0.2402 seconds ---
10 / 1500 epochTrain loss: 1.121922, acc: 0.535 Val loss: 1.283631, acc: 0.463--- 0.2427 seconds ---
11 / 1500 epochTrain loss: 1.110237, acc: 0.541 Val loss: 1.281455, acc: 0.468--- 0.2437 seconds ---
12 / 1500 epochTrain loss: 1.098603, acc: 0.550 Val loss: 1.283287, acc: 0.461--- 0.2439 seconds ---
13 / 1500 epochTrain loss: 1.094524, acc: 0.554 Val loss: 1.289084, acc: 0.459--- 0.2446 seconds ---
14 / 1500 epochTrain loss: 1.088448, acc: 0.561 Val loss: 1.298718, acc: 0.457--- 0.2433 seconds ---
15 / 1500 epochTrain loss: 1.079580, acc: 0.567 Val loss: 1.311748, acc: 0.452--- 0.2454 seconds ---
16 / 1500 epochTrain loss: 1.077437, acc: 0.566 Val loss: 1.324422, acc: 0.448--- 0.2465 seconds ---
17 / 1500 epochTrain loss: 1.066730, acc: 0.570 Val loss: 1.336243, acc: 0.443--- 0.2451 seconds ---
18 / 1500 epochTrain loss: 1.066597, acc: 0.572 Val loss: 1.343042, acc: 0.440--- 0.2417 seconds ---
19 / 1500 epochTrain loss: 1.061765, acc: 0.572 Val loss: 1.344417, acc: 0.431--- 0.2443 seconds ---
20 / 1500 epochTrain loss: 1.059890, acc: 0.573 Val loss: 1.343711, acc: 0.420--- 0.2426 seconds ---
21 / 1500 epochTrain loss: 1.055202, acc: 0.577 Val loss: 1.340096, acc: 0.414--- 0.2455 seconds ---
22 / 1500 epochTrain loss: 1.050203, acc: 0.579 Val loss: 1.336217, acc: 0.403--- 0.2442 seconds ---
23 / 1500 epochTrain loss: 1.047641, acc: 0.579 Val loss: 1.333812, acc: 0.400--- 0.2448 seconds ---
24 / 1500 epochTrain loss: 1.042243, acc: 0.584 Val loss: 1.332760, acc: 0.401--- 0.2496 seconds ---
25 / 1500 epochTrain loss: 1.038912, acc: 0.586 Val loss: 1.333210, acc: 0.402--- 0.2461 seconds ---
26 / 1500 epochTrain loss: 1.031526, acc: 0.592 Val loss: 1.337735, acc: 0.399--- 0.2493 seconds ---
27 / 1500 epochTrain loss: 1.029254, acc: 0.589 Val loss: 1.342896, acc: 0.405--- 0.2500 seconds ---
28 / 1500 epochTrain loss: 1.029892, acc: 0.592 Val loss: 1.344329, acc: 0.408--- 0.2491 seconds ---
29 / 1500 epochTrain loss: 1.029043, acc: 0.588 Val loss: 1.344136, acc: 0.412--- 0.2496 seconds ---
30 / 1500 epochTrain loss: 1.028485, acc: 0.590 Val loss: 1.343181, acc: 0.408--- 0.2502 seconds ---
31 / 1500 epochTrain loss: 1.020579, acc: 0.592 Val loss: 1.342375, acc: 0.402--- 0.2495 seconds ---
32 / 1500 epochTrain loss: 1.019437, acc: 0.591 Val loss: 1.339730, acc: 0.399--- 0.2496 seconds ---
33 / 1500 epochTrain loss: 1.020387, acc: 0.593 Val loss: 1.337997, acc: 0.399--- 0.2566 seconds ---
