0 / 1500 epochTrain loss: 1.602178, acc: 0.223 Val loss: 1.574388, acc: 0.324--- 0.4213 seconds ---
1 / 1500 epochTrain loss: 1.560967, acc: 0.340 Val loss: 1.545874, acc: 0.335--- 0.3870 seconds ---
2 / 1500 epochTrain loss: 1.522588, acc: 0.353 Val loss: 1.522031, acc: 0.332--- 0.3754 seconds ---
3 / 1500 epochTrain loss: 1.486899, acc: 0.358 Val loss: 1.508661, acc: 0.334--- 0.3753 seconds ---
4 / 1500 epochTrain loss: 1.459884, acc: 0.358 Val loss: 1.506904, acc: 0.341--- 0.3715 seconds ---
5 / 1500 epochTrain loss: 1.443190, acc: 0.367 Val loss: 1.512075, acc: 0.356--- 0.3786 seconds ---
6 / 1500 epochTrain loss: 1.432630, acc: 0.389 Val loss: 1.518791, acc: 0.365--- 0.3883 seconds ---
7 / 1500 epochTrain loss: 1.425100, acc: 0.408 Val loss: 1.524526, acc: 0.363--- 0.4009 seconds ---
8 / 1500 epochTrain loss: 1.419028, acc: 0.413 Val loss: 1.526510, acc: 0.370--- 0.4016 seconds ---
9 / 1500 epochTrain loss: 1.413221, acc: 0.414 Val loss: 1.521742, acc: 0.376--- 0.4077 seconds ---
10 / 1500 epochTrain loss: 1.405738, acc: 0.416 Val loss: 1.512739, acc: 0.384--- 0.4062 seconds ---
11 / 1500 epochTrain loss: 1.396600, acc: 0.420 Val loss: 1.501808, acc: 0.396--- 0.4046 seconds ---
12 / 1500 epochTrain loss: 1.385823, acc: 0.431 Val loss: 1.492727, acc: 0.399--- 0.4074 seconds ---
13 / 1500 epochTrain loss: 1.379399, acc: 0.439 Val loss: 1.486162, acc: 0.405--- 0.4058 seconds ---
14 / 1500 epochTrain loss: 1.376011, acc: 0.448 Val loss: 1.480521, acc: 0.418--- 0.4071 seconds ---
15 / 1500 epochTrain loss: 1.373936, acc: 0.454 Val loss: 1.476836, acc: 0.423--- 0.4058 seconds ---
16 / 1500 epochTrain loss: 1.372055, acc: 0.460 Val loss: 1.474220, acc: 0.430--- 0.4039 seconds ---
17 / 1500 epochTrain loss: 1.370031, acc: 0.464 Val loss: 1.471533, acc: 0.431--- 0.4064 seconds ---
18 / 1500 epochTrain loss: 1.368133, acc: 0.468 Val loss: 1.469912, acc: 0.433--- 0.4051 seconds ---
19 / 1500 epochTrain loss: 1.365725, acc: 0.470 Val loss: 1.467755, acc: 0.437--- 0.4078 seconds ---
20 / 1500 epochTrain loss: 1.364027, acc: 0.468 Val loss: 1.467801, acc: 0.437--- 0.4070 seconds ---
21 / 1500 epochTrain loss: 1.357103, acc: 0.470 Val loss: 1.468181, acc: 0.442--- 0.4062 seconds ---
22 / 1500 epochTrain loss: 1.356221, acc: 0.467 Val loss: 1.469031, acc: 0.441--- 0.4043 seconds ---
23 / 1500 epochTrain loss: 1.352903, acc: 0.466 Val loss: 1.470189, acc: 0.438--- 0.4045 seconds ---
24 / 1500 epochTrain loss: 1.349986, acc: 0.464 Val loss: 1.471070, acc: 0.439--- 0.4025 seconds ---
25 / 1500 epochTrain loss: 1.346925, acc: 0.466 Val loss: 1.471144, acc: 0.440--- 0.4155 seconds ---
26 / 1500 epochTrain loss: 1.343663, acc: 0.466 Val loss: 1.470946, acc: 0.437--- 0.4127 seconds ---
27 / 1500 epochTrain loss: 1.344057, acc: 0.465 Val loss: 1.471506, acc: 0.436--- 0.4047 seconds ---
28 / 1500 epochTrain loss: 1.340652, acc: 0.465 Val loss: 1.471281, acc: 0.436--- 0.4099 seconds ---
29 / 1500 epochTrain loss: 1.341001, acc: 0.465 Val loss: 1.471359, acc: 0.436--- 0.4007 seconds ---
30 / 1500 epochTrain loss: 1.337435, acc: 0.462 Val loss: 1.471191, acc: 0.435--- 0.4028 seconds ---
31 / 1500 epochTrain loss: 1.336126, acc: 0.463 Val loss: 1.471122, acc: 0.433--- 0.4077 seconds ---
32 / 1500 epochTrain loss: 1.335420, acc: 0.459 Val loss: 1.472088, acc: 0.429--- 0.4092 seconds ---
33 / 1500 epochTrain loss: 1.332427, acc: 0.461 Val loss: 1.473192, acc: 0.422--- 0.4261 seconds ---
34 / 1500 epochTrain loss: 1.331757, acc: 0.462 Val loss: 1.475137, acc: 0.419--- 0.4107 seconds ---
35 / 1500 epochTrain loss: 1.330078, acc: 0.459 Val loss: 1.477635, acc: 0.418--- 0.4101 seconds ---
36 / 1500 epochTrain loss: 1.327097, acc: 0.461 Val loss: 1.480444, acc: 0.419--- 0.4080 seconds ---
37 / 1500 epochTrain loss: 1.328683, acc: 0.460 Val loss: 1.483668, acc: 0.415--- 0.4059 seconds ---
38 / 1500 epochTrain loss: 1.325986, acc: 0.463 Val loss: 1.487069, acc: 0.416--- 0.4101 seconds ---
39 / 1500 epochTrain loss: 1.325438, acc: 0.465 Val loss: 1.490058, acc: 0.414--- 0.4058 seconds ---
40 / 1500 epochTrain loss: 1.324335, acc: 0.465 Val loss: 1.490882, acc: 0.415--- 0.4060 seconds ---
41 / 1500 epochTrain loss: 1.320993, acc: 0.467 Val loss: 1.491518, acc: 0.415--- 0.4047 seconds ---
42 / 1500 epochTrain loss: 1.323054, acc: 0.469 Val loss: 1.490189, acc: 0.416--- 0.4076 seconds ---
43 / 1500 epochTrain loss: 1.320400, acc: 0.469 Val loss: 1.488187, acc: 0.420--- 0.4077 seconds ---
44 / 1500 epochTrain loss: 1.320055, acc: 0.468 Val loss: 1.487146, acc: 0.419--- 0.4075 seconds ---
45 / 1500 epochTrain loss: 1.317790, acc: 0.467 Val loss: 1.485566, acc: 0.418--- 0.4083 seconds ---
46 / 1500 epochTrain loss: 1.317391, acc: 0.469 Val loss: 1.484620, acc: 0.417--- 0.4059 seconds ---
47 / 1500 epochTrain loss: 1.316296, acc: 0.469 Val loss: 1.483760, acc: 0.421--- 0.4089 seconds ---
48 / 1500 epochTrain loss: 1.315423, acc: 0.469 Val loss: 1.483376, acc: 0.422--- 0.4099 seconds ---
49 / 1500 epochTrain loss: 1.315390, acc: 0.467 Val loss: 1.484110, acc: 0.421--- 0.4051 seconds ---
50 / 1500 epochTrain loss: 1.313820, acc: 0.469 Val loss: 1.485322, acc: 0.422--- 0.4025 seconds ---
51 / 1500 epochTrain loss: 1.313656, acc: 0.470 Val loss: 1.486743, acc: 0.422--- 0.4065 seconds ---
52 / 1500 epochTrain loss: 1.314147, acc: 0.470 Val loss: 1.488596, acc: 0.421--- 0.4059 seconds ---
53 / 1500 epochTrain loss: 1.312525, acc: 0.468 Val loss: 1.490137, acc: 0.420--- 0.4046 seconds ---
54 / 1500 epochTrain loss: 1.311959, acc: 0.468 Val loss: 1.491307, acc: 0.421--- 0.4057 seconds ---
55 / 1500 epochTrain loss: 1.311583, acc: 0.470 Val loss: 1.493044, acc: 0.421--- 0.4064 seconds ---
56 / 1500 epochTrain loss: 1.310386, acc: 0.469 Val loss: 1.494367, acc: 0.424--- 0.4063 seconds ---
57 / 1500 epochTrain loss: 1.309525, acc: 0.469 Val loss: 1.495585, acc: 0.424--- 0.4050 seconds ---
58 / 1500 epochTrain loss: 1.309348, acc: 0.471 Val loss: 1.496647, acc: 0.425--- 0.4080 seconds ---
59 / 1500 epochTrain loss: 1.307122, acc: 0.473 Val loss: 1.497760, acc: 0.423--- 0.4082 seconds ---
60 / 1500 epochTrain loss: 1.308275, acc: 0.470 Val loss: 1.499318, acc: 0.423--- 0.4128 seconds ---
61 / 1500 epochTrain loss: 1.308263, acc: 0.470 Val loss: 1.501273, acc: 0.422--- 0.4076 seconds ---
62 / 1500 epochTrain loss: 1.306206, acc: 0.470 Val loss: 1.503316, acc: 0.421--- 0.4113 seconds ---
63 / 1500 epochTrain loss: 1.308494, acc: 0.468 Val loss: 1.505049, acc: 0.420--- 0.4061 seconds ---
64 / 1500 epochTrain loss: 1.305739, acc: 0.470 Val loss: 1.506250, acc: 0.421--- 0.4146 seconds ---
65 / 1500 epochTrain loss: 1.304173, acc: 0.470 Val loss: 1.506970, acc: 0.419--- 0.4044 seconds ---
