0 / 1500 epochTrain loss: 0.672194, acc: 0.635 Val loss: 0.649877, acc: 0.700--- 0.2698 seconds ---
1 / 1500 epochTrain loss: 0.625660, acc: 0.704 Val loss: 0.631791, acc: 0.697--- 0.2536 seconds ---
2 / 1500 epochTrain loss: 0.586136, acc: 0.702 Val loss: 0.632165, acc: 0.695--- 0.2524 seconds ---
3 / 1500 epochTrain loss: 0.562010, acc: 0.701 Val loss: 0.656660, acc: 0.693--- 0.2523 seconds ---
4 / 1500 epochTrain loss: 0.564897, acc: 0.702 Val loss: 0.682967, acc: 0.692--- 0.2520 seconds ---
5 / 1500 epochTrain loss: 0.572296, acc: 0.702 Val loss: 0.688253, acc: 0.693--- 0.2524 seconds ---
6 / 1500 epochTrain loss: 0.568461, acc: 0.704 Val loss: 0.679093, acc: 0.686--- 0.2545 seconds ---
7 / 1500 epochTrain loss: 0.556428, acc: 0.707 Val loss: 0.666105, acc: 0.675--- 0.2560 seconds ---
8 / 1500 epochTrain loss: 0.543860, acc: 0.712 Val loss: 0.657554, acc: 0.664--- 0.2628 seconds ---
9 / 1500 epochTrain loss: 0.533975, acc: 0.720 Val loss: 0.655214, acc: 0.650--- 0.2628 seconds ---
10 / 1500 epochTrain loss: 0.532831, acc: 0.728 Val loss: 0.659256, acc: 0.644--- 0.2615 seconds ---
11 / 1500 epochTrain loss: 0.532555, acc: 0.734 Val loss: 0.666032, acc: 0.639--- 0.2614 seconds ---
12 / 1500 epochTrain loss: 0.533544, acc: 0.741 Val loss: 0.674239, acc: 0.638--- 0.2614 seconds ---
13 / 1500 epochTrain loss: 0.529460, acc: 0.745 Val loss: 0.682974, acc: 0.639--- 0.2624 seconds ---
14 / 1500 epochTrain loss: 0.524311, acc: 0.745 Val loss: 0.693069, acc: 0.638--- 0.2617 seconds ---
15 / 1500 epochTrain loss: 0.517592, acc: 0.748 Val loss: 0.705590, acc: 0.636--- 0.2604 seconds ---
16 / 1500 epochTrain loss: 0.514206, acc: 0.746 Val loss: 0.719041, acc: 0.633--- 0.2586 seconds ---
17 / 1500 epochTrain loss: 0.512913, acc: 0.747 Val loss: 0.732658, acc: 0.628--- 0.2583 seconds ---
18 / 1500 epochTrain loss: 0.510628, acc: 0.747 Val loss: 0.742661, acc: 0.625--- 0.2596 seconds ---
19 / 1500 epochTrain loss: 0.509789, acc: 0.749 Val loss: 0.748960, acc: 0.627--- 0.2588 seconds ---
20 / 1500 epochTrain loss: 0.507375, acc: 0.750 Val loss: 0.751322, acc: 0.628--- 0.2601 seconds ---
21 / 1500 epochTrain loss: 0.506501, acc: 0.750 Val loss: 0.750949, acc: 0.621--- 0.2592 seconds ---
22 / 1500 epochTrain loss: 0.498807, acc: 0.756 Val loss: 0.751343, acc: 0.604--- 0.2602 seconds ---
23 / 1500 epochTrain loss: 0.497700, acc: 0.757 Val loss: 0.752896, acc: 0.591--- 0.2609 seconds ---
24 / 1500 epochTrain loss: 0.497897, acc: 0.757 Val loss: 0.755423, acc: 0.588--- 0.2604 seconds ---
